iter,loss,rmse
444,0.8975,0.8420
445,0.8972,0.8414
446,0.8968,0.8409
447,0.8964,0.8402
448,0.8960,0.8395
449,0.8955,0.8389
450,0.8951,0.8382
451,0.8947,0.8376
452,0.8943,0.8369
453,0.8939,0.8363
454,0.8935,0.8357
455,0.8932,0.8351
456,0.8928,0.8345
457,0.8924,0.8339
458,0.8921,0.8334
459,0.8917,0.8328
460,0.8913,0.8325
461,0.8910,0.8319
462,0.8906,0.8314
463,0.8902,0.8308
464,0.8898,0.8302
465,0.8895,0.8296
466,0.8891,0.8289
467,0.8887,0.8284
468,0.8884,0.8279
469,0.8881,0.8273
470,0.8877,0.8267
471,0.8873,0.8261
472,0.8869,0.8255
473,0.8866,0.8250
474,0.8863,0.8244
475,0.8860,0.8239
476,0.8856,0.8233
477,0.8852,0.8227
478,0.8849,0.8222
479,0.8845,0.8216
480,0.8841,0.8212
481,0.8838,0.8206
482,0.8834,0.8200
483,0.8830,0.8194
484,0.8827,0.8189
485,0.8823,0.8183
486,0.8819,0.8177
487,0.8815,0.8172
488,0.8812,0.8167
489,0.8808,0.8162
490,0.8805,0.8156
491,0.8802,0.8151
492,0.8799,0.8146
493,0.8795,0.8141
494,0.8792,0.8135
495,0.8788,0.8130
496,0.8784,0.8123
497,0.8782,0.8119
498,0.8778,0.8114
499,0.8775,0.8109
500,0.8772,0.8105
501,0.8768,0.8100
502,0.8766,0.8095
503,0.8762,0.8089
504,0.8758,0.8084
505,0.8754,0.8078
506,0.8751,0.8073
507,0.8748,0.8068
508,0.8744,0.8062
509,0.8741,0.8058
510,0.8737,0.8053
511,0.8734,0.8047
512,0.8731,0.8042
513,0.8728,0.8037
514,0.8725,0.8032
515,0.8721,0.8027
516,0.8718,0.8022
517,0.8714,0.8016
518,0.8711,0.8011
519,0.8708,0.8007
520,0.8705,0.8004
521,0.8702,0.7999
522,0.8699,0.7993
523,0.8696,0.7988
524,0.8692,0.7983
525,0.8689,0.7978
526,0.8685,0.7972
527,0.8682,0.7967
528,0.8678,0.7962
529,0.8675,0.7957
530,0.8672,0.7952
531,0.8669,0.7947
532,0.8666,0.7942
533,0.8664,0.7938
534,0.8661,0.7933
535,0.8658,0.7928
536,0.8655,0.7924
537,0.8652,0.7920
538,0.8649,0.7916
539,0.8646,0.7911
540,0.8642,0.7908
541,0.8639,0.7903
