iter,loss,rmse
517,0.9095,0.8006
518,0.9092,0.8001
519,0.9089,0.7997
520,0.9086,0.7994
521,0.9082,0.7990
522,0.9078,0.7984
523,0.9074,0.7979
524,0.9071,0.7974
525,0.9068,0.7970
526,0.9064,0.7966
527,0.9061,0.7961
528,0.9057,0.7957
529,0.9054,0.7952
530,0.9050,0.7947
531,0.9047,0.7943
532,0.9043,0.7938
533,0.9040,0.7934
534,0.9037,0.7929
535,0.9033,0.7924
536,0.9030,0.7919
537,0.9027,0.7915
538,0.9024,0.7910
539,0.9021,0.7906
540,0.9017,0.7903
541,0.9014,0.7899
542,0.9011,0.7895
543,0.9007,0.7890
544,0.9004,0.7885
545,0.9000,0.7880
546,0.8997,0.7876
547,0.8994,0.7872
548,0.8990,0.7867
549,0.8987,0.7863
550,0.8984,0.7859
551,0.8980,0.7854
552,0.8977,0.7850
553,0.8974,0.7846
554,0.8970,0.7842
555,0.8967,0.7838
556,0.8964,0.7834
557,0.8961,0.7831
558,0.8958,0.7826
559,0.8954,0.7821
560,0.8952,0.7819
561,0.8948,0.7815
562,0.8945,0.7810
563,0.8942,0.7806
564,0.8939,0.7802
565,0.8936,0.7798
566,0.8933,0.7793
567,0.8929,0.7789
568,0.8926,0.7784
569,0.8923,0.7780
570,0.8920,0.7776
571,0.8917,0.7772
572,0.8914,0.7768
573,0.8911,0.7765
574,0.8909,0.7762
575,0.8906,0.7759
576,0.8903,0.7755
577,0.8900,0.7751
578,0.8897,0.7747
579,0.8894,0.7743
580,0.8891,0.7741
581,0.8888,0.7737
582,0.8885,0.7733
583,0.8882,0.7729
584,0.8878,0.7725
585,0.8875,0.7721
586,0.8872,0.7717
587,0.8869,0.7713
588,0.8866,0.7709
589,0.8863,0.7705
590,0.8859,0.7701
591,0.8857,0.7697
592,0.8854,0.7693
593,0.8851,0.7689
594,0.8848,0.7685
595,0.8845,0.7682
596,0.8842,0.7678
597,0.8839,0.7675
598,0.8837,0.7671
599,0.8834,0.7667
600,0.8831,0.7665
601,0.8828,0.7661
602,0.8825,0.7657
603,0.8821,0.7653
604,0.8818,0.7649
605,0.8815,0.7645
606,0.8812,0.7641
607,0.8808,0.7637
608,0.8805,0.7633
609,0.8802,0.7630
610,0.8799,0.7626
611,0.8797,0.7622
612,0.8793,0.7618
613,0.8790,0.7614
614,0.8788,0.7611
615,0.8785,0.7607
616,0.8782,0.7604
617,0.8780,0.7600
618,0.8777,0.7597
619,0.8774,0.7594
620,0.8772,0.7592
621,0.8769,0.7588
622,0.8766,0.7585
623,0.8763,0.7581
624,0.8760,0.7577
625,0.8757,0.7574
626,0.8754,0.7570
627,0.8751,0.7566
628,0.8749,0.7562
629,0.8746,0.7559
630,0.8743,0.7556
631,0.8740,0.7552
632,0.8738,0.7549
633,0.8735,0.7545
634,0.8732,0.7541
635,0.8729,0.7538
636,0.8727,0.7536
637,0.8724,0.7532
638,0.8721,0.7529
639,0.8718,0.7525
640,0.8716,0.7523
641,0.8713,0.7520
642,0.8710,0.7516
643,0.8707,0.7512
644,0.8705,0.7509
645,0.8702,0.7506
646,0.8699,0.7502
647,0.8696,0.7498
648,0.8694,0.7495
649,0.8691,0.7492
650,0.8688,0.7489
651,0.8685,0.7485
652,0.8682,0.7482
653,0.8680,0.7479
654,0.8677,0.7475
655,0.8674,0.7471
656,0.8671,0.7468
657,0.8668,0.7465
658,0.8666,0.7462
659,0.8663,0.7458
660,0.8660,0.7456
661,0.8658,0.7453
662,0.8655,0.7450
663,0.8652,0.7446
664,0.8650,0.7443
665,0.8647,0.7440
666,0.8644,0.7437
667,0.8641,0.7434
668,0.8638,0.7430
669,0.8635,0.7427
670,0.8633,0.7424
671,0.8630,0.7420
672,0.8627,0.7417
673,0.8625,0.7414
674,0.8622,0.7411
675,0.8619,0.7407
676,0.8617,0.7404
677,0.8614,0.7401
678,0.8612,0.7398
679,0.8609,0.7395
680,0.8607,0.7393
681,0.8604,0.7390
682,0.8602,0.7387
683,0.8599,0.7383
684,0.8596,0.7380
685,0.8594,0.7377
686,0.8591,0.7374
687,0.8589,0.7372
688,0.8586,0.7369
689,0.8584,0.7367
690,0.8581,0.7363
691,0.8579,0.7360
692,0.8576,0.7357
693,0.8573,0.7353
694,0.8571,0.7350
695,0.8568,0.7348
696,0.8565,0.7344
697,0.8563,0.7341
698,0.8561,0.7338
699,0.8558,0.7335
700,0.8556,0.7333
701,0.8553,0.7330
702,0.8550,0.7326
703,0.8548,0.7323
704,0.8545,0.7320
705,0.8542,0.7318
706,0.8539,0.7315
707,0.8536,0.7311
708,0.8534,0.7308
709,0.8531,0.7305
710,0.8529,0.7302
711,0.8526,0.7299
712,0.8524,0.7297
713,0.8521,0.7294
714,0.8519,0.7291
715,0.8516,0.7288
716,0.8514,0.7285
717,0.8511,0.7282
718,0.8509,0.7279
719,0.8507,0.7276
720,0.8504,0.7275
721,0.8501,0.7271
722,0.8499,0.7269
723,0.8496,0.7266
724,0.8494,0.7263
725,0.8491,0.7261
726,0.8489,0.7258
727,0.8486,0.7254
728,0.8483,0.7251
729,0.8480,0.7248
730,0.8478,0.7245
731,0.8475,0.7242
732,0.8473,0.7240
733,0.8470,0.7236
734,0.8468,0.7233
735,0.8466,0.7231
736,0.8463,0.7228
737,0.8461,0.7225
738,0.8459,0.7223
739,0.8456,0.7220
740,0.8454,0.7218
741,0.8451,0.7215
742,0.8448,0.7212
743,0.8446,0.7208
744,0.8443,0.7206
745,0.8441,0.7204
746,0.8438,0.7201
747,0.8436,0.7199
748,0.8434,0.7196
749,0.8431,0.7193
750,0.8429,0.7190
751,0.8427,0.7188
752,0.8424,0.7185
753,0.8422,0.7182
754,0.8419,0.7179
755,0.8417,0.7177
756,0.8415,0.7175
757,0.8412,0.7172
758,0.8410,0.7169
759,0.8408,0.7166
760,0.8405,0.7164
761,0.8403,0.7161
762,0.8401,0.7159
763,0.8399,0.7156
764,0.8396,0.7154
765,0.8394,0.7152
766,0.8392,0.7149
767,0.8389,0.7145
768,0.8386,0.7143
769,0.8384,0.7140
770,0.8382,0.7137
771,0.8379,0.7135
772,0.8376,0.7131
773,0.8374,0.7128
774,0.8372,0.7126
775,0.8369,0.7123
776,0.8367,0.7120
777,0.8365,0.7117
778,0.8362,0.7115
779,0.8360,0.7112
780,0.8358,0.7111
781,0.8356,0.7108
782,0.8354,0.7105
783,0.8351,0.7103
784,0.8349,0.7100
785,0.8347,0.7097
786,0.8344,0.7095
787,0.8342,0.7093
788,0.8340,0.7090
789,0.8338,0.7088
790,0.8336,0.7085
791,0.8333,0.7082
792,0.8331,0.7080
793,0.8328,0.7077
794,0.8326,0.7074
795,0.8323,0.7072
796,0.8321,0.7069
797,0.8319,0.7067
798,0.8317,0.7065
799,0.8315,0.7062
800,0.8312,0.7061
801,0.8310,0.7058
802,0.8307,0.7055
803,0.8305,0.7053
804,0.8303,0.7050
805,0.8301,0.7048
806,0.8299,0.7045
807,0.8296,0.7042
808,0.8294,0.7040
809,0.8292,0.7037
810,0.8290,0.7035
811,0.8287,0.7032
812,0.8285,0.7029
813,0.8283,0.7027
814,0.8281,0.7025
815,0.8279,0.7023
816,0.8277,0.7020
817,0.8274,0.7018
818,0.8272,0.7015
819,0.8269,0.7013
820,0.8267,0.7011
821,0.8265,0.7009
822,0.8263,0.7006
823,0.8261,0.7004
824,0.8258,0.7001
825,0.8256,0.6999
826,0.8254,0.6997
827,0.8251,0.6994
828,0.8249,0.6992
829,0.8247,0.6989
830,0.8244,0.6986
831,0.8242,0.6984
832,0.8240,0.6981
833,0.8238,0.6979
834,0.8236,0.6977
835,0.8234,0.6975
836,0.8232,0.6973
837,0.8229,0.6970
838,0.8227,0.6967
839,0.8225,0.6965
840,0.8223,0.6964
841,0.8221,0.6961
842,0.8219,0.6959
843,0.8217,0.6957
844,0.8214,0.6954
845,0.8212,0.6952
846,0.8210,0.6949
847,0.8208,0.6947
848,0.8206,0.6945
849,0.8203,0.6942
850,0.8201,0.6940
851,0.8199,0.6938
852,0.8196,0.6935
853,0.8194,0.6933
854,0.8192,0.6931
855,0.8190,0.6929
856,0.8188,0.6927
857,0.8186,0.6925
858,0.8184,0.6923
859,0.8182,0.6920
860,0.8180,0.6919
861,0.8178,0.6916
862,0.8175,0.6914
863,0.8173,0.6912
864,0.8171,0.6910
865,0.8169,0.6908
866,0.8167,0.6906
867,0.8165,0.6903
868,0.8163,0.6901
869,0.8160,0.6899
870,0.8158,0.6897
871,0.8156,0.6895
872,0.8154,0.6892
873,0.8152,0.6890
874,0.8150,0.6888
875,0.8148,0.6886
876,0.8146,0.6884
877,0.8144,0.6881
878,0.8142,0.6879
879,0.8140,0.6877
880,0.8138,0.6875
881,0.8136,0.6873
882,0.8133,0.6870
883,0.8131,0.6868
884,0.8129,0.6866
885,0.8127,0.6863
886,0.8125,0.6861
887,0.8123,0.6859
888,0.8121,0.6857
889,0.8119,0.6855
890,0.8117,0.6853
891,0.8115,0.6851
892,0.8113,0.6849
893,0.8111,0.6847
894,0.8109,0.6845
895,0.8107,0.6842
896,0.8105,0.6841
897,0.8103,0.6839
898,0.8101,0.6836
899,0.8099,0.6834
900,0.8097,0.6833
901,0.8096,0.6831
902,0.8094,0.6829
903,0.8091,0.6826
904,0.8089,0.6824
905,0.8088,0.6822
906,0.8086,0.6820
907,0.8083,0.6818
908,0.8081,0.6816
909,0.8079,0.6814
910,0.8077,0.6811
911,0.8075,0.6810
912,0.8073,0.6807
913,0.8071,0.6805
914,0.8069,0.6803
915,0.8068,0.6801
916,0.8066,0.6799
917,0.8064,0.6797
918,0.8062,0.6795
919,0.8060,0.6794
920,0.8058,0.6793
921,0.8057,0.6791
922,0.8054,0.6788
923,0.8052,0.6786
924,0.8050,0.6784
925,0.8048,0.6782
926,0.8046,0.6781
927,0.8045,0.6778
928,0.8043,0.6776
929,0.8041,0.6775
930,0.8039,0.6772
931,0.8037,0.6770
932,0.8035,0.6768
933,0.8033,0.6766
934,0.8031,0.6764
935,0.8029,0.6762
936,0.8027,0.6760
937,0.8026,0.6759
938,0.8024,0.6757
939,0.8022,0.6755
940,0.8020,0.6754
941,0.8019,0.6752
942,0.8017,0.6750
943,0.8015,0.6748
944,0.8013,0.6746
945,0.8011,0.6744
946,0.8009,0.6743
947,0.8007,0.6740
948,0.8005,0.6738
949,0.8003,0.6737
950,0.8002,0.6735
951,0.8000,0.6733
952,0.7998,0.6731
953,0.7996,0.6729
954,0.7994,0.6726
955,0.7992,0.6725
956,0.7990,0.6723
957,0.7989,0.6721
958,0.7987,0.6719
959,0.7985,0.6717
960,0.7983,0.6716
961,0.7981,0.6714
962,0.7979,0.6712
963,0.7977,0.6710
964,0.7976,0.6708
965,0.7973,0.6706
966,0.7972,0.6704
967,0.7970,0.6702
968,0.7968,0.6700
969,0.7966,0.6698
970,0.7964,0.6697
971,0.7963,0.6695
972,0.7961,0.6693
973,0.7959,0.6691
974,0.7957,0.6690
975,0.7955,0.6688
976,0.7954,0.6686
977,0.7952,0.6684
978,0.7950,0.6682
979,0.7948,0.6680
980,0.7947,0.6679
981,0.7945,0.6677
982,0.7943,0.6675
983,0.7941,0.6673
984,0.7939,0.6671
985,0.7937,0.6669
986,0.7935,0.6667
987,0.7933,0.6665
988,0.7931,0.6663
989,0.7930,0.6661
990,0.7928,0.6660
991,0.7926,0.6658
992,0.7924,0.6656
993,0.7923,0.6654
994,0.7921,0.6652
995,0.7919,0.6650
996,0.7917,0.6649
997,0.7915,0.6647
998,0.7914,0.6645
999,0.7912,0.6643
1000,0.7910,0.6642
1001,0.7909,0.6640
1002,0.7907,0.6638
1003,0.7905,0.6637
1004,0.7903,0.6635
1005,0.7901,0.6633
1006,0.7899,0.6631
1007,0.7897,0.6629
1008,0.7896,0.6627
1009,0.7894,0.6625
1010,0.7892,0.6624
1011,0.7890,0.6622
1012,0.7889,0.6620
1013,0.7887,0.6619
1014,0.7885,0.6617
1015,0.7883,0.6615
1016,0.7882,0.6613
1017,0.7880,0.6612
1018,0.7879,0.6610
1019,0.7877,0.6608
1020,0.7875,0.6607
1021,0.7873,0.6605
1022,0.7871,0.6603
1023,0.7870,0.6601
1024,0.7868,0.6599
1025,0.7866,0.6598
1026,0.7864,0.6596
1027,0.7862,0.6594
1028,0.7861,0.6593
1029,0.7859,0.6591
1030,0.7857,0.6589
1031,0.7855,0.6588
1032,0.7854,0.6587
1033,0.7852,0.6585
1034,0.7851,0.6583
1035,0.7849,0.6582
1036,0.7847,0.6580
1037,0.7846,0.6578
1038,0.7844,0.6577
1039,0.7842,0.6575
1040,0.7841,0.6574
1041,0.7839,0.6572
1042,0.7837,0.6571
1043,0.7835,0.6569
1044,0.7834,0.6567
1045,0.7832,0.6565
1046,0.7830,0.6564
1047,0.7828,0.6562
1048,0.7827,0.6560
1049,0.7825,0.6559
1050,0.7823,0.6557
1051,0.7822,0.6555
1052,0.7820,0.6553
1053,0.7818,0.6552
1054,0.7816,0.6549
1055,0.7815,0.6548
1056,0.7813,0.6546
1057,0.7811,0.6544
1058,0.7809,0.6543
1059,0.7808,0.6541
1060,0.7806,0.6540
1061,0.7804,0.6538
1062,0.7803,0.6537
1063,0.7801,0.6535
1064,0.7799,0.6533
1065,0.7797,0.6531
1066,0.7795,0.6530
1067,0.7793,0.6528
1068,0.7792,0.6526
1069,0.7790,0.6524
1070,0.7789,0.6523
1071,0.7787,0.6521
1072,0.7785,0.6520
1073,0.7784,0.6518
1074,0.7782,0.6516
1075,0.7780,0.6515
1076,0.7779,0.6513
1077,0.7778,0.6512
1078,0.7776,0.6511
1079,0.7774,0.6509
1080,0.7772,0.6508
1081,0.7771,0.6506
1082,0.7769,0.6504
1083,0.7767,0.6503
1084,0.7766,0.6501
1085,0.7764,0.6499
1086,0.7762,0.6497
1087,0.7761,0.6496
1088,0.7759,0.6494
1089,0.7757,0.6492
1090,0.7755,0.6491
1091,0.7754,0.6489
1092,0.7752,0.6488
1093,0.7750,0.6486
1094,0.7749,0.6484
1095,0.7747,0.6482
1096,0.7746,0.6481
1097,0.7744,0.6479
1098,0.7743,0.6478
1099,0.7741,0.6477
1100,0.7740,0.6476
1101,0.7738,0.6474
1102,0.7736,0.6472
1103,0.7734,0.6470
1104,0.7732,0.6468
1105,0.7731,0.6467
1106,0.7729,0.6465
1107,0.7727,0.6463
1108,0.7725,0.6462
1109,0.7724,0.6460
1110,0.7722,0.6458
1111,0.7720,0.6457
1112,0.7719,0.6456
1113,0.7718,0.6455
1114,0.7716,0.6453
1115,0.7714,0.6451
1116,0.7713,0.6450
1117,0.7711,0.6448
1118,0.7710,0.6447
1119,0.7708,0.6446
1120,0.7707,0.6445
1121,0.7705,0.6443
1122,0.7703,0.6442
1123,0.7702,0.6440
1124,0.7700,0.6439
1125,0.7699,0.6437
1126,0.7697,0.6436
1127,0.7695,0.6434
1128,0.7693,0.6433
1129,0.7692,0.6431
1130,0.7690,0.6429
1131,0.7688,0.6428
1132,0.7687,0.6426
1133,0.7685,0.6425
1134,0.7684,0.6423
1135,0.7682,0.6422
1136,0.7681,0.6420
1137,0.7679,0.6419
1138,0.7677,0.6417
1139,0.7676,0.6415
1140,0.7674,0.6414
1141,0.7673,0.6413
1142,0.7671,0.6411
1143,0.7669,0.6409
1144,0.7668,0.6408
1145,0.7666,0.6406
1146,0.7665,0.6405
1147,0.7663,0.6404
1148,0.7661,0.6402
1149,0.7660,0.6400
1150,0.7658,0.6399
1151,0.7656,0.6397
